panel_id,occurrence_id,primary_cell_id,legacy_cell_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,configuration,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,independence_note
horizon_reversal,OCC-dbfecb461b6cdef1,CELL-6ab51e3a4e4f2c8f,CELL-1f21e8f6992c1f3a,bl5:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/2/cells/bl5/layerwise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-6ab51e3a4e4f2c8f,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-30:0.0,,na,na,40,15,20,5,40,False,3,86.61733333333333,0.24661170558863119,0.14238133460690897,86.394,86.882,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-815b2d3fb771f132,CELL-f908483d16d309d3,CELL-d49a484f4f7912cf,bl5:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/2/cells/bl5/nodewise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-f908483d16d309d3,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-30:0.0,,na,na,40,15,20,5,40,False,3,86.624,0.1720348801842304,0.09932438438437045,86.49799999999999,86.82000000000001,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-1ab60157685f60bc,CELL-1c17586c01a45d2f,CELL-d9b5dd2a31e33ec7,br6:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/3/cells/br6/layerwise,"{""end_epoch"":25,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-1c17586c01a45d2f,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-30:2.0,,na,na,40,20,25,5,40,False,4,87.9165,0.15257238719156654,0.07628619359578327,87.718,88.09,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-c26bbb95f4ab827d,CELL-7eb4e3a1fa4e420e,CELL-03c1e8eeec8c5e11,br6:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/3/cells/br6/nodewise,"{""end_epoch"":25,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-7eb4e3a1fa4e420e,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-30:2.0,,na,na,40,20,25,5,40,False,4,88.45599999999999,0.1784002989534145,0.08920014947670725,88.228,88.602,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-84fd57ed001083f5,CELL-b08055bfc1fb0d8e,CELL-1f21e8f6992c1f3a,bl5:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/3/cells/bl5/layerwise,"{""end_epoch"":25,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-b08055bfc1fb0d8e,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-30:0.0,,na,na,40,20,25,5,40,False,3,87.64666666666666,0.22886094759336736,0.1321329297000235,87.482,87.908,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-4363b75cc516a8c4,CELL-67c4996a07764e71,CELL-d49a484f4f7912cf,bl5:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/3/cells/bl5/nodewise,"{""end_epoch"":25,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-67c4996a07764e71,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-30:0.0,,na,na,40,20,25,5,40,False,3,88.618,0.149090576496304,0.08607748447377761,88.466,88.764,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-e31359102835e1a1,CELL-8163f3072865e2f8,CELL-d9b5dd2a31e33ec7,br6:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/4/cells/br6/layerwise,"{""end_epoch"":30,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-8163f3072865e2f8,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-30:2.0,,na,na,40,25,30,5,40,False,4,88.7035,0.17069563556225417,0.08534781778112709,88.448,88.804,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-3080fa4f21ee6e84,CELL-69ec99065905a334,CELL-03c1e8eeec8c5e11,br6:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/4/cells/br6/nodewise,"{""end_epoch"":30,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-69ec99065905a334,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-30:2.0,,na,na,40,25,30,5,40,False,4,89.7415,0.2660244349679168,0.1330122174839584,89.354,89.96,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-ae4d29a0aa53477d,CELL-9dd9cb5437e9f088,CELL-1f21e8f6992c1f3a,bl5:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/4/cells/bl5/layerwise,"{""end_epoch"":30,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-9dd9cb5437e9f088,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-30:0.0,,na,na,40,25,30,5,40,False,3,88.84133333333334,0.3521836642056714,0.20333333333333314,88.638,89.248,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-58844d0a78da0d0d,CELL-aacda5d1cd715b10,CELL-d49a484f4f7912cf,bl5:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/4/cells/bl5/nodewise,"{""end_epoch"":30,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-aacda5d1cd715b10,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-30:0.0,,na,na,40,25,30,5,40,False,3,89.946,0.046130250378688425,0.0266333124739206,89.91,89.998,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-9091816efe0413a6,CELL-5381443a74aa9ab0,CELL-d9b5dd2a31e33ec7,br6:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/5/cells/br6/layerwise,"{""end_epoch"":40,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-5381443a74aa9ab0,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-30:2.0,,na,na,40,35,40,5,40,True,4,89.6115,0.14362335000502927,0.07181167500251463,89.446,89.792,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-911a70a7a12d1e32,CELL-f55b4f084e5a611c,CELL-03c1e8eeec8c5e11,br6:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/5/cells/br6/nodewise,"{""end_epoch"":40,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-f55b4f084e5a611c,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-30:2.0,,na,na,40,35,40,5,40,True,4,90.8645,0.17098440474694276,0.08549220237347138,90.662,91.078,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-4e82c22cb2942efa,CELL-a7ef4a23f8f153b4,CELL-1f21e8f6992c1f3a,bl5:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/5/cells/bl5/layerwise,"{""end_epoch"":40,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-a7ef4a23f8f153b4,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-30:0.0,,na,na,40,35,40,5,40,True,3,89.64533333333333,0.4130681945312862,0.2384850333063108,89.228,90.054,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-b1c9da0e6727bce2,CELL-c8fb8e41d9fd5946,CELL-d49a484f4f7912cf,bl5:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/5/cells/bl5/nodewise,"{""end_epoch"":40,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-c8fb8e41d9fd5946,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-30:0.0,,na,na,40,35,40,5,40,True,3,90.91,0.11086929241228173,0.0640104158190942,90.844,91.038,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-b863d73559cb9892,CELL-f055986191c7e54d,CELL-3a671a862822c985,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/0/cells/layerwise,"{""end_epoch"":10,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-4"",""network"":""ResNet18""}",CELL-f055986191c7e54d,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,5,10,5,100,False,5,61.486,0.4309315490887156,0.19271844748233113,61.083999999999996,62.092,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-13f0b88cfc09d36d,CELL-d5963c745ed6c0b1,CELL-82b63b296959e320,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/0/cells/nodewise,"{""end_epoch"":10,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""3e-4"",""network"":""ResNet18""}",CELL-d5963c745ed6c0b1,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,5,10,5,100,False,5,64.9304,0.60156196688288,0.2690266901257194,64.238,65.59,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-fa061430a75ff642,CELL-99c90e23afde7a4e,CELL-3a671a862822c985,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/1/cells/layerwise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-4"",""network"":""ResNet18""}",CELL-99c90e23afde7a4e,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,15,20,5,100,False,5,80.6572,0.35759642056374535,0.15992198097822766,80.344,81.26,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-11a09128e77c5079,CELL-7b4d7f9073d27091,CELL-82b63b296959e320,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/1/cells/nodewise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""3e-4"",""network"":""ResNet18""}",CELL-7b4d7f9073d27091,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,15,20,5,100,False,5,82.0064,0.3445791636184633,0.15410048669618126,81.506,82.352,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-d5eece5690e70277,CELL-792db9756756ce80,CELL-3a671a862822c985,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/2/cells/layerwise,"{""end_epoch"":30,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-4"",""network"":""ResNet18""}",CELL-792db9756756ce80,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,25,30,5,100,False,5,86.5076,0.3960136361288616,0.17710268208020022,86.00399999999999,86.87,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
